Time	Open	High	Low	Close	Volume
2013-05-23 00:00:00	1658.773	1659.897	1634.363	1654.863	1369
2013-05-24 00:00:00	1654.888	1656.685	1652.39	1653.375	224
2013-05-27 00:00:00	1653.384	1655.397	1645.861	1653.872	1015
2013-05-28 00:00:00	1653.877	1674.197	1653.672	1656.397	1366
2013-05-29 00:00:00	1656.37	1657.9	1639.494	1647.181	1370
2013-05-30 00:00:00	1647.193	1661.997	1642.186	1654.477	1364
2013-05-31 00:00:00	1654.489	1659.188	1628.661	1628.661	1237
2013-06-03 00:00:00	1632.177	1640.098	1622.087	1635.581	496
2013-06-04 00:00:00	1635.48	1646.7	1623.173	1630.99	1368
2013-06-05 00:00:00	1630.876	1633	1606.47	1610.689	1369
2013-06-06 00:00:00	1610.689	1624.966	1597.686	1622.692	1365
2013-06-07 00:00:00	1622.677	1644.693	1619.17	1640.668	1234
2013-06-10 00:00:00	1638.967	1649.191	1638.461	1642.462	1367
2013-06-11 00:00:00	1642.494	1642.999	1622.463	1628.49	1365
2013-06-12 00:00:00	1628.49	1638.473	1609.962	1610.466	1084
2013-06-13 00:00:00	1610.674	1639.995	1597.97	1638.298	1363
2013-06-14 00:00:00	1638.286	1640.99	1623.475	1624.273	1244
2013-06-17 00:00:00	1628.274	1645.285	1627.462	1639.973	1135
2013-06-18 00:00:00	1639.992	1654.199	1637.972	1651.494	1341
2013-06-19 00:00:00	1651.463	1654.691	1626.162	1626.861	1362
2013-06-20 00:00:00	1627.068	1628.093	1583.163	1590.875	1367
2013-06-21 00:00:00	1590.676	1602.978	1576.486	1589.487	1240
2013-06-24 00:00:00	1590.999	1591.192	1559.677	1576.391	1370
2013-06-25 00:00:00	1576.364	1593.983	1564.894	1583.076	1371
2013-06-26 00:00:00	1583.183	1606.973	1579.361	1600.688	1358
2013-06-27 00:00:00	1600.673	1619.984	1600.673	1611.676	1361
2013-06-28 00:00:00	1611.681	1620.16	1600.186	1603.484	1240
2013-07-01 00:00:00	1605.179	1626.668	1599.663	1614.198	1366
2013-07-02 00:00:00	1614.182	1624.19	1606.175	1613.462	1366
2013-07-03 00:00:00	1613.5	1618.688	1599.96	1615.971	1148
2013-07-04 00:00:00	1615.961	1629.998	1614.964	1628.168	1050
2013-07-05 00:00:00	1628.499	1636.493	1614.16	1634.984	1239
2013-07-08 00:00:00	1636.397	1645.184	1631.974	1642.963	1359
2013-07-09 00:00:00	1642.993	1654.185	1641.162	1651.971	1337
2013-07-10 00:00:00	1651.96	1668.699	1646.667	1667.161	1359
2013-07-11 00:00:00	1667.171	1676.699	1665.962	1672.864	1340
2013-07-12 00:00:00	1672.879	1679.197	1671.368	1675.377	1212
2013-07-15 00:00:00	1676.885	1684.388	1675.862	1682.092	1312
2013-07-16 00:00:00	1682.099	1684.198	1671.477	1676.7	1335
2013-07-17 00:00:00	1676.674	1685.193	1670.676	1678.667	1350
2013-07-18 00:00:00	1678.697	1693.177	1676.664	1684.985	1338
2013-07-19 00:00:00	1685	1695.162	1680.163	1694.676	1192
2013-07-22 00:00:00	1696.169	1698.979	1690.486	1696.474	1311
2013-07-23 00:00:00	1696.475	1700.375	1690.991	1693.995	1321
2013-07-24 00:00:00	1693.976	1699.971	1682.462	1687.493	1344
2013-07-25 00:00:00	1687.483	1691.298	1676.68	1690.48	1340
2013-07-26 00:00:00	1690.462	1693.5	1675.469	1691.679	1208
2013-07-29 00:00:00	1691.469	1692.192	1681.47	1687.962	1340
2013-07-30 00:00:00	1687.673	1692.962	1682.169	1688.989	1346
2013-07-31 00:00:00	1688.968	1698.199	1684.662	1689.686	1339
2013-08-01 00:00:00	1689.682	1707.479	1689.461	1705.476	1323
2013-08-02 00:00:00	1705.483	1708.67	1699.661	1707.172	1205
2013-08-05 00:00:00	1706.573	1708.687	1702.687	1704.497	1298
2013-08-06 00:00:00	1704.476	1707.7	1692.998	1695.674	1314
2013-08-07 00:00:00	1695.671	1695.982	1684.489	1693.091	1341
2013-08-08 00:00:00	1693.064	1700.297	1688.087	1695.573	1313
2013-08-09 00:00:00	1695.573	1699.097	1689.263	1694.065	874
2013-08-12 00:00:00	1682.178	1691.198	1678.361	1689.767	811
2013-08-13 00:00:00	1689.797	1697.177	1682.182	1693.37	1339
2013-08-14 00:00:00	1693.185	1695.664	1679.57	1680.374	1351
2013-08-15 00:00:00	1680.371	1684.198	1656.965	1660.073	1352
2013-08-16 00:00:00	1659.992	1664.199	1652.181	1652.867	1228
2013-08-19 00:00:00	1654.589	1659.069	1644.57	1646.87	1350
2013-08-20 00:00:00	1646.872	1658.462	1643.362	1652.9	1335
2013-08-21 00:00:00	1652.865	1656.99	1634.483	1634.961	1362
2013-08-22 00:00:00	1634.97	1659.998	1633.962	1658.99	1329
2013-08-23 00:00:00	1658.997	1664.987	1653.161	1663.675	1220
2013-08-26 00:00:00	1663.489	1667.7	1661.961	1662.692	303
2013-08-27 00:00:00	1647.988	1648.195	1628.692	1629.674	717
2013-08-28 00:00:00	1629.679	1641.173	1627.474	1632.364	1250
2013-08-29 00:00:00	1632.376	1646.5	1629.879	1640.485	1337
2013-08-30 00:00:00	1640.47	1646.697	1627.465	1633.964	1238
2013-09-02 00:00:00	1642.198	1650.199	1641.663	1647.166	602
2013-09-03 00:00:00	1647.165	1651.661	1632.687	1638.661	1364
2013-09-04 00:00:00	1638.693	1656.498	1636.473	1655.969	1336
2013-09-05 00:00:00	1655.982	1659.471	1651.663	1655.176	1346
2013-09-06 00:00:00	1655.198	1664.878	1639.868	1655.174	1228
2013-09-09 00:00:00	1657.689	1672.991	1655.685	1672.583	1261
2013-09-10 00:00:00	1672.621	1683.799	1669.812	1681.702	1262
2013-09-11 00:00:00	1681.867	1690.187	1678.223	1688.338	1249
2013-09-12 00:00:00	1688.433	1689.691	1681.388	1685.662	1297
2013-09-13 00:00:00	1685.689	1690.482	1680.662	1689.993	1189
2013-09-16 00:00:00	1706.464	1709.299	1694.671	1695.188	1329
2013-09-17 00:00:00	1695.186	1706.199	1694.361	1705.374	1304
2013-09-18 00:00:00	1705.389	1729.729	1699.867	1725.982	1257
2013-09-19 00:00:00	1726.011	1733.116	1719.604	1721.801	1198
2013-09-20 00:00:00	1721.954	1725.495	1710.776	1711.375	1069
2013-09-23 00:00:00	1708.306	1713.997	1696.127	1699.281	1253
2013-09-24 00:00:00	1699.108	1707.489	1694.319	1697.636	1246
2013-09-25 00:00:00	1697.761	1701.438	1691.289	1693.879	1253
2013-09-26 00:00:00	1693.723	1703.809	1692.724	1700.858	1250
2013-09-27 00:00:00	1700.981	1700.986	1686.601	1688.629	788
2013-09-30 00:00:00	1682.352	1684.657	1674.687	1682.664	202
2013-10-01 00:00:00	1681.992	1695.996	1681.867	1694.083	374
2013-10-03 00:00:00	1691.55	1691.55	1670.041	1674.096	189
2013-10-04 00:00:00	1678.237	1691.665	1676.983	1690.168	376
2013-10-07 00:00:00	1690.276	1690.276	1674.36	1675.838	376
2013-10-08 00:00:00	1675.875	1676.484	1654.855	1654.855	378
2013-10-09 00:00:00	1655.167	1661.63	1645.562	1655.598	376
2013-10-10 00:00:00	1655.686	1692.343	1655.505	1692.061	378
2013-10-11 00:00:00	1690.362	1703.372	1688.512	1703.193	376
2013-10-17 00:00:00	1721.532	1729.251	1714.111	1726.752	513
2013-10-18 00:00:00	1726.742	1741.201	1726.612	1738.053	333
2013-10-21 00:00:00	1744.491	1747.782	1740.661	1744.652	516
2013-10-22 00:00:00	1744.652	1759.322	1742.183	1751.571	443
2013-10-23 00:00:00	1751.582	1758.152	1740.492	1746.233	600
2013-10-24 00:00:00	1746.222	1748.382	1742.502	1746.372	245
2013-10-28 00:00:00	1754.565	1765.471	1754.513	1761.986	1028
2013-10-29 00:00:00	1761.987	1773.49	1759.69	1771.692	1295
2013-10-30 00:00:00	1771.69	1777.982	1756.666	1759.287	1289
2013-10-31 00:00:00	1759.574	1768.579	1755.296	1758.873	1301
2013-11-01 00:00:00	1758.882	1765.648	1752.577	1759.287	1202
2013-11-04 00:00:00	1759.764	1768.794	1759.559	1768.058	1325
2013-11-05 00:00:00	1768.075	1768.795	1755.584	1760.464	1322
2013-11-06 00:00:00	1760.494	1773.683	1760.494	1766.093	1315
2013-11-07 00:00:00	1766.069	1777.767	1746.072	1749.09	1326
2013-11-08 00:00:00	1749.068	1771.084	1740.057	1768.663	1275
2013-11-11 00:00:00	1767.968	1773.494	1766.159	1770.974	1325
2013-11-12 00:00:00	1770.981	1772.996	1761.959	1767.475	1329
2013-11-13 00:00:00	1767.376	1785.962	1757.172	1785.491	1334
2013-11-14 00:00:00	1785.357	1791.495	1780.188	1789.69	1331
2013-11-15 00:00:00	1789.588	1798.584	1789.359	1796.372	1248
2013-11-18 00:00:00	1795.894	1802.375	1787.968	1791.359	1288
2013-11-19 00:00:00	1791.387	1795.959	1784.467	1790.492	1325
2013-11-20 00:00:00	1790.379	1795.708	1776.968	1781.978	1340
2013-11-21 00:00:00	1781.966	1797.137	1777.663	1796.26	1326
2013-11-22 00:00:00	1796.279	1804.724	1793.257	1802.466	1257
2013-11-25 00:00:00	1807.787	1810.288	1799.966	1803.363	1329
2013-11-26 00:00:00	1803.561	1808.405	1800.567	1802.564	1324
2013-11-27 00:00:00	1802.573	1808.394	1802.259	1807.166	1317
2013-11-28 00:00:00	1807.258	1810.871	1806.359	1808.66	1012
2013-11-29 00:00:00	1808.686	1813.506	1804.003	1805.176	1052
2013-12-02 00:00:00	1806.689	1809.996	1798.377	1801.581	1317
2013-12-03 00:00:00	1801.583	1802.591	1788.853	1792.659	1303
2013-12-04 00:00:00	1792.671	1800.196	1778.661	1792.969	1292
2013-12-05 00:00:00	1792.659	1795.079	1783.147	1785.481	1329
2013-12-06 00:00:00	1785.491	1806.019	1784.412	1805.683	1252
2013-12-09 00:00:00	1807.692	1811.683	1805.014	1809.662	1317
